,Date,User,Message,Year,Month,Day,Hour,Minute
3682,21-03-2023 18:27,Ansuman Silicon,"Actually Sai nd renuka deserves to be in the video 
They hve really worked a lot
",2023,March,21,18,27
3683,21-03-2023 18:27,Sai,"Bhaaaaii tu thik achu taw?
",2023,March,21,18,27
3684,21-03-2023 18:27,Ansuman Silicon,"Kain
",2023,March,21,18,27
3685,21-03-2023 18:27,Ansuman Silicon,"Mate kn haba
",2023,March,21,18,27
3686,21-03-2023 18:28,Sai,"Tu phere tarif karuchu
",2023,March,21,18,28
3687,21-03-2023 18:28,Ansuman Silicon,"Mu tarif kale kharap 
🫰Aya tarif kale thik
",2023,March,21,18,28
3688,21-03-2023 18:28,Ansuman Silicon,"Hau au
",2023,March,21,18,28
3689,21-03-2023 18:28,Sai,"Aeta kebe kahili mu 😒
",2023,March,21,18,28
3690,21-03-2023 18:28,Sai,"Sabuthire taku aniba imp?
",2023,March,21,18,28
3691,21-03-2023 18:29,Ansuman Silicon,"😂😂😂😂😂😂
",2023,March,21,18,29
3692,21-03-2023 18:29,Ansuman Silicon,"Na na actually re tame dijana bahut kama karicha
",2023,March,21,18,29
3693,21-03-2023 18:29,Ansuman Silicon,"Mu janichi kama kariki credit na paiba kete kharap lage
",2023,March,21,18,29
3694,21-03-2023 18:34,Swastik,"<Media omitted>
",2023,March,21,18,34
3695,21-03-2023 18:34,Priyanshu,"That should be... Kete kama karuchanti.. etiki ta obvious
",2023,March,21,18,34
3696,21-03-2023 18:34,Swastik,"Han be.. 😢
",2023,March,21,18,34
3697,21-03-2023 18:35,Sai,"Guysss
",2023,March,21,18,35
3698,21-03-2023 18:35,Sai,"Pooja bhi kama karichi
",2023,March,21,18,35
3699,21-03-2023 18:35,Sai,"Se nahi video re
",2023,March,21,18,35
3700,21-03-2023 18:35,Sai,"Kama bahut karichi se bhi
",2023,March,21,18,35
3701,21-03-2023 18:36,Swastik,"Hmm... Mun bhi seya kahi thanti... Are jauta bhala clips achi... Seita deichanti and time bhi manage karibara thila
",2023,March,21,18,36
3702,21-03-2023 18:36,Swastik,"So...
",2023,March,21,18,36
3703,21-03-2023 18:36,Swastik,"Btw se jainathila shoot bele?
",2023,March,21,18,36
3704,21-03-2023 18:38,Ansuman Silicon,"Ysssss
",2023,March,21,18,38
3705,21-03-2023 18:38,Priyanshu,"Yessss
",2023,March,21,18,38
3706,21-03-2023 18:43,Swastik,"@916371039007 mg... Kahunu
",2023,March,21,18,43
3707,21-03-2023 18:43,Sai,"Hnhn jaithila
",2023,March,21,18,43
3708,21-03-2023 18:43,Sai,"Achi beyy
",2023,March,21,18,43
3709,21-03-2023 18:43,Sai,"Kahuchi baa
",2023,March,21,18,43
3710,21-03-2023 18:43,Swastik,"Taha hele duration issue thiba
",2023,March,21,18,43
3711,21-03-2023 18:44,Sai,"Hn seya badhe
",2023,March,21,18,44
3712,21-03-2023 18:44,Sai,"First year ru bhi dijana thile
",2023,March,21,18,44
3713,21-03-2023 18:44,Sai,"Tankara bhi kata heichi
",2023,March,21,18,44
3714,21-03-2023 20:52,Swastik,"I'm waiting for u in skylab
",2023,March,21,20,52
3715,21-03-2023 20:52,Swastik,"Kam khatam hone ke baad aa jana
",2023,March,21,20,52
3716,21-03-2023 20:52,Ansuman Silicon,"order a rio platter
",2023,March,21,20,52
3717,21-03-2023 20:53,Swastik,"That Rio is giving money.. If you know
",2023,March,21,20,53
3718,21-03-2023 20:53,Ansuman Silicon,"Ysssss ysssss
",2023,March,21,20,53
3719,21-03-2023 21:18,Swastik,"Kouthi be tame mane
",2023,March,21,21,18
3720,21-03-2023 21:18,Swastik,"?
",2023,March,21,21,18
3721,21-03-2023 21:18,Swastik,"Mg guys
",2023,March,21,21,18
3722,21-03-2023 21:19,Ansuman Silicon,"Rio thu platter order karichu neiki jauchu
",2023,March,21,21,19
3723,21-03-2023 21:19,Swastik,"Hau
",2023,March,21,21,19
3724,22-03-2023 10:48,Swastik,"Kouthi sabu
",2023,March,22,10,48
3725,22-03-2023 10:51,Ansuman Silicon,"Class re
",2023,March,22,10,51
3726,22-03-2023 11:01,Sruti,"Cafeteria agare
",2023,March,22,11,1
3727,22-03-2023 11:02,Swastik,"Hau jauchi
",2023,March,22,11,2
3728,22-03-2023 11:08,Sai,"Veg canteen re kana heichi
",2023,March,22,11,8
3729,22-03-2023 11:08,Sai,"Check please
",2023,March,22,11,8
3730,22-03-2023 11:13,Sruti,"Kholu ta
",2023,March,22,11,13
3731,22-03-2023 11:17,Sai,"Kholila?
",2023,March,22,11,17
3732,22-03-2023 11:18,Renuka,"Mushroom
",2023,March,22,11,18
3733,22-03-2023 11:20,Sai,"<Media omitted>
",2023,March,22,11,20
3734,22-03-2023 11:21,Ansuman Silicon,"<Media omitted>
",2023,March,22,11,21
3735,22-03-2023 11:25,Sai,"I am cute
",2023,March,22,11,25
3736,22-03-2023 11:27,Priyanshu,"<Media omitted>
",2023,March,22,11,27
3737,22-03-2023 11:28,Renuka,"<Media omitted>
",2023,March,22,11,28
3738,22-03-2023 14:03,Swastik,"This message was deleted
",2023,March,22,14,3
3739,22-03-2023 14:04,Swastik,"<Media omitted>
",2023,March,22,14,4
3740,22-03-2023 14:04,Ansuman Silicon,"<Media omitted>
",2023,March,22,14,4
3741,22-03-2023 14:04,Ansuman Silicon,"<Media omitted>
",2023,March,22,14,4
3742,22-03-2023 17:13,Ansuman Silicon,"This message was deleted
",2023,March,22,17,13
3743,22-03-2023 17:15,Swastik,"Tame mane upload karicha
",2023,March,22,17,15
3744,22-03-2023 17:15,Swastik,"?
",2023,March,22,17,15
3745,22-03-2023 17:15,Priyanshu,"Baya heijauchuko
",2023,March,22,17,15
3746,22-03-2023 17:15,Priyanshu,"Kn upload karibu
",2023,March,22,17,15
3747,22-03-2023 17:16,Swastik,"<Media omitted>
",2023,March,22,17,16
3748,22-03-2023 17:16,Swastik,"Abe tamara app ta seita?
",2023,March,22,17,16
3749,22-03-2023 17:17,Swastik,"Juz saying bcoz play store ru download hau nathila 😂😂😂
",2023,March,22,17,17
3750,22-03-2023 17:17,Ansuman Silicon,"Hmmmm mu ei bageichi pa attendance management pain
",2023,March,22,17,17
3751,22-03-2023 17:17,Swastik,"Exactly 😂😂
",2023,March,22,17,17
3752,22-03-2023 17:17,Ansuman Silicon,"Hauni download??
",2023,March,22,17,17
3753,22-03-2023 17:18,Swastik,"Na
",2023,March,22,17,18
3754,22-03-2023 17:18,Swastik,"Tu link bhi del karidelu
",2023,March,22,17,18
3755,22-03-2023 17:18,Swastik,"Se... Kahuchi this app is for older versions of Android
",2023,March,22,17,18
3756,22-03-2023 17:28,Priyanshu,"Acha acha tk publishing re prblm heijaichi bodhe
",2023,March,22,17,28
3757,22-03-2023 17:28,Swastik,"Ta sidha sidha kahithantu...
",2023,March,22,17,28
3758,22-03-2023 17:29,Swastik,"Tu baneichu boli... Chodi
",2023,March,22,17,29
3759,22-03-2023 17:37,Ansuman Silicon,"Mgh kehi baneinahanti
",2023,March,22,17,37
3760,22-03-2023 17:37,Ansuman Silicon,"Mate mo sanga dela mu Tama mana kun deli
",2023,March,22,17,37
3761,22-03-2023 17:48,Priyanshu,"<Media omitted>
",2023,March,22,17,48
3762,22-03-2023 18:59,Priyanshu,"<Media omitted>
",2023,March,22,18,59
3763,23-03-2023 14:43,Badal,"<Media omitted>
",2023,March,23,14,43
3764,23-03-2023 14:43,Badal,"@918260943583 tu ta padhibu au
",2023,March,23,14,43
3765,23-03-2023 15:17,Priyanshu,"Se mgh game kheluthila🤣🤣🤣🤣🤣
",2023,March,23,15,17
3766,23-03-2023 15:19,Chandan,"Bala car racing kheluthilii
",2023,March,23,15,19
3767,23-03-2023 16:55,Ansuman Silicon,"<Media omitted>
",2023,March,23,16,55
3768,23-03-2023 16:55,Ansuman Silicon,"<Media omitted>
",2023,March,23,16,55
3769,23-03-2023 16:55,Ansuman Silicon,"<Media omitted>
",2023,March,23,16,55
3770,23-03-2023 16:55,Ansuman Silicon,"<Media omitted>
",2023,March,23,16,55
3771,23-03-2023 16:55,Ansuman Silicon,"<Media omitted>
",2023,March,23,16,55
3772,23-03-2023 16:55,Ansuman Silicon,"<Media omitted>
",2023,March,23,16,55
3773,23-03-2023 16:55,Ansuman Silicon,"<Media omitted>
",2023,March,23,16,55
3774,25-03-2023 13:41,Swastik,"<Media omitted>
",2023,March,25,13,41
3775,25-03-2023 13:43,Swastik,"<Media omitted>
",2023,March,25,13,43
3776,25-03-2023 13:50,Swastik,"This message was deleted
",2023,March,25,13,50
3777,25-03-2023 15:45,Priyanshu,"You deleted this message
",2023,March,25,15,45
3778,25-03-2023 15:45,Priyanshu,"😑😑😑
",2023,March,25,15,45
3779,25-03-2023 15:46,Priyanshu,"Kuch kam dhanda nenhi hai kya ajjj
",2023,March,25,15,46
3780,25-03-2023 15:46,Priyanshu,"Eya kar basiki
",2023,March,25,15,46
3781,25-03-2023 15:52,Swastik,"<Media omitted>
",2023,March,25,15,52
3782,25-03-2023 15:56,Priyanshu,"<Media omitted>
",2023,March,25,15,56
3783,25-03-2023 15:57,Swastik,"<Media omitted>
",2023,March,25,15,57
3784,25-03-2023 17:24,Ansuman Silicon,"<Media omitted>
",2023,March,25,17,24
3785,25-03-2023 17:24,Ansuman Silicon,"<Media omitted>
",2023,March,25,17,24
3786,25-03-2023 17:24,Ansuman Silicon,"<Media omitted>
",2023,March,25,17,24
3787,25-03-2023 17:24,Sai,"Kn eeye
",2023,March,25,17,24
3788,25-03-2023 17:25,Ansuman Silicon,"Washing machine
",2023,March,25,17,25
3789,25-03-2023 17:25,Sai,"Areyyyyy
",2023,March,25,17,25
3790,25-03-2023 17:25,Ansuman Silicon,"Hostel re lagi gala
",2023,March,25,17,25
3791,25-03-2023 17:25,Sai,"Aau amaraaa??
",2023,March,25,17,25
3792,25-03-2023 17:25,Ansuman Silicon,"Lagiba
",2023,March,25,17,25
3793,25-03-2023 17:25,Sai,"Ethire semaney paisa charge karibe?
",2023,March,25,17,25
3794,25-03-2023 17:26,Sai,"Boys hostel 2 re lagila??
",2023,March,25,17,26
3795,25-03-2023 17:26,Sai,"Aau 1 re?
",2023,March,25,17,26
3796,25-03-2023 17:30,Ansuman Silicon,"Lagiba
",2023,March,25,17,30
3797,25-03-2023 17:30,Sai,"Ohho hostel 2 re kain aga lagila
",2023,March,25,17,30
3798,25-03-2023 17:30,Sai,"Hostel 1 re late re kain lagiba?
",2023,March,25,17,30
3799,25-03-2023 17:30,Sai,"Ditaaka re ekathi lagiba kathaa
",2023,March,25,17,30
3800,25-03-2023 19:43,Ansuman Silicon,"Becoz hostel 2 re adhika pila au bada jaga achi
",2023,March,25,19,43
3801,25-03-2023 19:43,Ansuman Silicon,"Chota hostel
Jaga tiyari karibaku haba lageibaku
",2023,March,25,19,43
3802,25-03-2023 19:51,Sai,"Ohhoo
",2023,March,25,19,51
3803,25-03-2023 19:53,Sai,"Taw tame mane kn hostel 2 chua nku dress daba dhoibaku filhaal pain?😂
",2023,March,25,19,53
3804,26-03-2023 10:37,Priyanshu,"<Media omitted>
",2023,March,26,10,37
3805,26-03-2023 10:41,Swastik,"😂😂
",2023,March,26,10,41
3806,26-03-2023 10:47,Sai,"😒
",2023,March,26,10,47
3807,26-03-2023 10:47,Sai,"Class 3 badhe
",2023,March,26,10,47
3808,26-03-2023 10:48,Sai,"Cute taw thili nah mu 😂
",2023,March,26,10,48
3809,26-03-2023 10:48,Swastik,"<Media omitted>
",2023,March,26,10,48
3810,26-03-2023 10:49,Ansuman Silicon,"<Media omitted>
",2023,March,26,10,49
3811,26-03-2023 10:49,Sai,"😒
",2023,March,26,10,49
3812,26-03-2023 10:49,Sai,"Samaste kahuchanti cute thili
",2023,March,26,10,49
3813,26-03-2023 10:49,Sai,"Tamaku chadiki
",2023,March,26,10,49
3814,26-03-2023 10:50,Sai,"😒
",2023,March,26,10,50
3815,26-03-2023 10:51,Priyanshu,"ame v cute kahile samaste au ama bhitare difference kan rahiba😂
",2023,March,26,10,51
3816,26-03-2023 10:51,Chandan,"<Media omitted>
",2023,March,26,10,51
3817,26-03-2023 10:52,Priyanshu,"<Media omitted>
",2023,March,26,10,52
3818,26-03-2023 11:11,Sai,"😒
",2023,March,26,11,11
3819,27-03-2023 14:28,Ansuman Silicon,"Skylab asa jahara class saila
",2023,March,27,14,28
3820,28-03-2023 14:20,Priyanshu,"Guys library bhitare mst AC chalichi jahaku thandak darkar paliasa class sarila pare
",2023,March,28,14,20
3821,28-03-2023 14:24,Sai,"😂😂😂
",2023,March,28,14,24
3822,28-03-2023 14:25,Priyanshu,"Hasibare kn achi ethire
",2023,March,28,14,25
3823,28-03-2023 14:25,Priyanshu,"😑😑
",2023,March,28,14,25
3824,28-03-2023 14:29,Sai,"Mu jauchi raha
",2023,March,28,14,29
3825,28-03-2023 14:31,Priyanshu,"Asee
",2023,March,28,14,31
3826,28-03-2023 14:32,Pooja Silicon,"To class sarigala kii
",2023,March,28,14,32
3827,28-03-2023 14:36,Sai,"Nah
",2023,March,28,14,36
3828,28-03-2023 14:36,Sai,"3:20
",2023,March,28,14,36
3829,30-03-2023 19:50,Swastik,"<Media omitted>
",2023,March,30,19,50
3830,31-03-2023 12:18,Priyanshu,"<Media omitted>
",2023,March,31,12,18
3831,31-03-2023 12:18,Sruti,"Yeah kn 🤣🤣🤣
",2023,March,31,12,18
3832,31-03-2023 12:19,Sruti,"Soi kn padichi
",2023,March,31,12,19
3833,31-03-2023 14:14,Ansuman Silicon,"<Media omitted>
",2023,March,31,14,14
3834,31-03-2023 14:20,Sai,"Photoss deee
",2023,March,31,14,20
3835,31-03-2023 14:52,Priyanshu,"You deleted this message
",2023,March,31,14,52
3836,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3837,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3838,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3839,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3840,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3841,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3842,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3843,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3844,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3845,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3846,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3847,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3848,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3849,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3850,31-03-2023 14:52,Priyanshu,"<Media omitted>
",2023,March,31,14,52
3851,01-04-2023 09:21,Swastik,"Attention Participants of ANDHADHUN⚠️

Those who have registered for ANDHADHUN, report to LT-4 as soon as possible. We are just about to start. 

Regards,
Silicon Quiz Club
",2023,April,1,9,21
3852,01-04-2023 10:40,Renuka,"<Media omitted>
",2023,April,1,10,40
3853,01-04-2023 10:40,Renuka,"<Media omitted>
",2023,April,1,10,40
3854,01-04-2023 10:40,Renuka,"<Media omitted>
",2023,April,1,10,40
3855,01-04-2023 10:40,Renuka,"<Media omitted>
",2023,April,1,10,40
3856,01-04-2023 10:40,Renuka,"<Media omitted>
",2023,April,1,10,40
3857,01-04-2023 10:40,Renuka,"<Media omitted>
",2023,April,1,10,40
3858,01-04-2023 10:50,Priyanshu,"Skylab re jou niaheithila photos kaha iPhone ru gote seta kehi anila ta thu???
",2023,April,1,10,50
3859,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3860,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3861,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3862,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3863,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3864,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3865,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3866,01-04-2023 10:51,Sai,"<Media omitted>
",2023,April,1,10,51
3867,01-04-2023 11:16,Sai,"@919937991865
",2023,April,1,11,16
3868,01-04-2023 11:17,Sai,"Photos dee samastankaraa jou uthithila
",2023,April,1,11,17
3869,01-04-2023 11:22,Swastik,"Asa bhai
",2023,April,1,11,22
3870,01-04-2023 11:22,Swastik,"Auditorium
",2023,April,1,11,22
3871,01-04-2023 11:23,Swastik,"Aaji bhala achi
",2023,April,1,11,23
3872,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3873,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3874,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3875,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3876,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3877,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3878,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3879,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3880,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3881,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3882,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3883,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3884,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3885,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3886,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3887,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3888,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3889,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3890,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3891,01-04-2023 11:36,Priyanshu,"<Media omitted>
",2023,April,1,11,36
3892,01-04-2023 11:43,Priyanshu,"<Media omitted>
",2023,April,1,11,43
3893,01-04-2023 11:43,Priyanshu,"<Media omitted>
",2023,April,1,11,43
3894,01-04-2023 11:43,Priyanshu,"<Media omitted>
",2023,April,1,11,43
3895,01-04-2023 17:20,Dhiraj Silicon,"removed you                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               😜😜😜😜😜😜😜😜😜*
*Jhtka lga*
*Mujhe bhi lga*
‘APRIL FOOL’😜
*Dusre group me chipka dalo*

.😂😂😂😅😅😝😝
",2023,April,1,17,20
3896,01-04-2023 20:04,Sai,"Jouthi thilu seithi achu
",2023,April,1,20,4
3897,01-04-2023 20:04,Sai,"Asa
",2023,April,1,20,4
3898,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3899,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3900,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3901,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3902,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3903,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3904,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3905,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3906,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3907,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3908,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3909,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3910,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3911,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3912,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3913,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3914,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3915,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3916,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3917,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3918,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3919,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3920,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3921,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3922,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3923,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3924,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3925,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3926,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3927,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3928,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3929,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3930,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3931,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3932,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3933,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3934,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3935,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3936,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3937,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3938,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3939,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3940,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3941,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3942,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3943,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3944,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3945,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3946,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3947,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3948,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3949,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3950,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3951,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3952,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3953,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3954,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3955,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3956,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3957,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3958,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3959,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3960,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3961,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3962,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3963,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3964,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3965,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3966,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3967,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3968,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3969,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3970,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3971,02-04-2023 00:58,Priyanshu,"<Media omitted>
",2023,April,2,0,58
3972,02-04-2023 19:29,Swastik,"Asuna talaku
",2023,April,2,19,29
3973,02-04-2023 19:29,Swastik,"Sky lab
",2023,April,2,19,29
3974,04-04-2023 11:47,Swastik,"<Media omitted>
",2023,April,4,11,47
3975,04-04-2023 11:52,Ansuman Silicon,"Amara bi dbms achi
",2023,April,4,11,52
3976,04-04-2023 11:52,Ansuman Silicon,"Rahitha
",2023,April,4,11,52
3977,07-04-2023 20:48,Ansuman Silicon,"Skylab asa
",2023,April,7,20,48
3978,07-04-2023 20:52,Priyanshu,"Hmmm mgh library jaiki sabu padhideiki skylab asa🖕🏻
",2023,April,7,20,52
3979,07-04-2023 20:53,Ansuman Silicon,"Bala na mgh
",2023,April,7,20,53
3980,08-04-2023 14:27,Priyanshu,"<Media omitted>
",2023,April,8,14,27
3981,08-04-2023 14:29,Priyanshu,"<Media omitted>
",2023,April,8,14,29
3982,09-04-2023 10:25,Dhiraj Silicon,"<Media omitted>
",2023,April,9,10,25
3983,09-04-2023 10:31,Badal,"<Media omitted>
",2023,April,9,10,31
3984,10-04-2023 08:32,Priyanshu,"<Media omitted>
",2023,April,10,8,32
3985,10-04-2023 11:40,Swastik,"Was the paper easy or I just finished fast?
",2023,April,10,11,40
3986,10-04-2023 11:56,Swastik,"Anyone who is outside... Report to cafeteria... Banda alu jhola heichi
",2023,April,10,11,56
3987,10-04-2023 11:56,Swastik,"Canteen re
",2023,April,10,11,56
3988,10-04-2023 23:47,Dhiraj Silicon,"<Media omitted>
",2023,April,10,23,47
3989,10-04-2023 23:48,Swastik,"Tu jouta pathauchu... Nije bujhi paruchu ta?
",2023,April,10,23,48
3990,10-04-2023 23:48,Dhiraj Silicon,"Hmm
",2023,April,10,23,48
3991,12-04-2023 07:32,Priyanshu,"<Media omitted>
",2023,April,12,7,32
3992,12-04-2023 19:32,Badal,"<Media omitted>
",2023,April,12,19,32
3993,12-04-2023 19:32,Badal,"<Media omitted>
",2023,April,12,19,32
3994,12-04-2023 19:33,Badal,"<Media omitted>
",2023,April,12,19,33
3995,12-04-2023 19:33,Badal,"<Media omitted>
",2023,April,12,19,33
